                    ************************************************************************************************
                    *  Z= 25 A= 55: Positive-Parity Spin-dependent Level Density [MeV-1] for Mn 55 and ldmodel= 6  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2
  90.00  3.522  3.31E+15 1.40E+14 2.52E+15 3.08E+12 5.97E+12 8.51E+12 1.06E+13 1.21E+13 1.30E+13 1.33E+13 1.31E+13 1.24E+13 1.14E+13 1.01E+13 8.70E+12 7.29E+12 5.94E+12 4.70E+12 3.62E+12 2.71E+12 1.98E+12 1.41E+12 9.69E+11 6.49E+11 4.22E+11 2.67E+11 1.63E+11 9.64E+10 5.53E+10 3.05E+10 1.63E+10 8.37E+09 4.13E+09
 100.00  3.713  3.52E+16 1.46E+15 2.71E+16 3.03E+13 5.90E+13 8.45E+13 1.05E+14 1.21E+14 1.31E+14 1.35E+14 1.34E+14 1.28E+14 1.19E+14 1.07E+14 9.33E+13 7.93E+13 6.56E+13 5.30E+13 4.17E+13 3.19E+13 2.38E+13 1.74E+13 1.24E+13 8.52E+12 5.73E+12 3.75E+12 2.39E+12 1.48E+12 8.91E+11 5.20E+11 2.94E+11 1.61E+11 8.54E+10
 110.00  3.894  3.33E+17 1.38E+16 2.59E+17 2.70E+14 5.28E+14 7.56E+14 9.46E+14 1.09E+15 1.19E+15 1.23E+15 1.22E+15 1.18E+15 1.10E+15 1.00E+15 8.84E+14 7.60E+14 6.38E+14 5.21E+14 4.16E+14 3.24E+14 2.46E+14 1.82E+14 1.32E+14 9.26E+13 6.37E+13 4.27E+13 2.78E+13 1.77E+13 1.09E+13 6.55E+12 3.83E+12 2.16E+12 1.19E+12
 120.00  4.067  2.75E+18 1.12E+17 2.15E+18 2.10E+15 4.10E+15 5.88E+15 7.39E+15 8.55E+15 9.33E+15 9.73E+15 9.76E+15 9.46E+15 8.91E+15 8.16E+15 7.27E+15 6.32E+15 5.36E+15 4.43E+15 3.58E+15 2.82E+15 2.19E+15 1.65E+15 1.21E+15 8.71E+14 6.11E+14 4.19E+14 2.80E+14 1.83E+14 1.17E+14 7.21E+13 4.34E+13 2.55E+13 1.45E+13
 130.00  4.233  2.07E+19 8.34E+17 1.63E+19 1.50E+16 2.92E+16 4.21E+16 5.30E+16 6.15E+16 6.73E+16 7.04E+16 7.11E+16 6.94E+16 6.57E+16 6.06E+16 5.45E+16 4.78E+16 4.09E+16 3.43E+16 2.80E+16 2.24E+16 1.75E+16 1.34E+16 1.00E+16 7.34E+15 5.24E+15 3.67E+15 2.51E+15 1.68E+15 1.09E+15 6.93E+14 4.30E+14 2.60E+14 1.53E+14
 140.00  4.393  1.44E+20 5.73E+18 1.14E+20 9.91E+16 1.94E+17 2.79E+17 3.52E+17 4.10E+17 4.49E+17 4.73E+17 4.78E+17 4.70E+17 4.47E+17 4.15E+17 3.76E+17 3.33E+17 2.87E+17 2.43E+17 2.01E+17 1.62E+17 1.28E+17 9.94E+16 7.54E+16 5.60E+16 4.07E+16 2.89E+16 2.02E+16 1.37E+16 9.11E+15 5.93E+15 3.77E+15 2.33E+15 1.41E+15
 150.00  4.547  9.36E+20 3.70E+19 7.49E+20 6.16E+17 1.21E+18 1.73E+18 2.19E+18 2.56E+18 2.83E+18 2.98E+18 3.03E+18 2.99E+18 2.86E+18 2.67E+18 2.43E+18 2.16E+18 1.89E+18 1.61E+18 1.34E+18 1.09E+18 8.76E+17 6.86E+17 5.27E+17 3.97E+17 2.92E+17 2.11E+17 1.50E+17 1.03E+17 6.98E+16 4.63E+16 3.00E+16 1.90E+16 1.18E+16
 160.00  4.696  5.74E+21 2.25E+20 4.63E+21 3.62E+18 7.08E+18 1.02E+19 1.29E+19 1.52E+19 1.68E+19 1.77E+19 1.81E+19 1.79E+19 1.72E+19 1.61E+19 1.49E+19 1.33E+19 1.17E+19 1.00E+19 8.42E+18 6.95E+18 5.61E+18 4.44E+18 3.45E+18 2.63E+18 1.96E+18 1.44E+18 1.03E+18 7.24E+17 4.99E+17 3.37E+17 2.22E+17 1.43E+17 9.07E+16
 170.00  4.841  3.33E+22 1.29E+21 2.70E+22 2.01E+19 3.93E+19 5.69E+19 7.21E+19 8.45E+19 9.37E+19 9.94E+19 1.02E+20 1.01E+20 9.80E+19 9.25E+19 8.52E+19 7.68E+19 6.79E+19 5.87E+19 4.97E+19 4.13E+19 3.38E+19 2.69E+19 2.12E+19 1.63E+19 1.23E+19 9.12E+18 6.63E+18 4.72E+18 3.30E+18 2.26E+18 1.52E+18 1.00E+18 6.46E+17
 180.00  4.981  1.83E+23 7.04E+21 1.49E+23 1.06E+20 2.07E+20 3.00E+20 3.82E+20 4.48E+20 4.97E+20 5.30E+20 5.45E+20 5.43E+20 5.28E+20 5.00E+20 4.63E+20 4.21E+20 3.73E+20 3.25E+20 2.77E+20 2.32E+20 1.91E+20 1.55E+20 1.22E+20 9.50E+19 7.25E+19 5.44E+19 4.00E+19 2.89E+19 2.04E+19 1.42E+19 9.71E+18 6.49E+18 4.25E+18
 190.00  5.118  9.56E+23 3.64E+22 7.80E+23 5.31E+20 1.04E+21 1.51E+21 1.92E+21 2.26E+21 2.51E+21 2.68E+21 2.77E+21 2.77E+21 2.70E+21 2.57E+21 2.39E+21 2.18E+21 1.94E+21 1.71E+21 1.47E+21 1.23E+21 1.02E+21 8.34E+20 6.66E+20 5.22E+20 4.02E+20 3.06E+20 2.27E+20 1.66E+20 1.19E+20 8.38E+19 5.79E+19 3.94E+19 2.62E+19
 200.00  5.251  4.69E+24 1.76E+23 3.82E+24 2.50E+21 4.90E+21 7.11E+21 9.05E+21 1.06E+22 1.19E+22 1.27E+22 1.32E+22 1.32E+22 1.29E+22 1.23E+22 1.16E+22 1.06E+22 9.50E+21 8.36E+21 7.24E+21 6.14E+21 5.12E+21 4.20E+21 3.38E+21 2.67E+21 2.08E+21 1.59E+21 1.19E+21 8.82E+20 6.41E+20 4.56E+20 3.20E+20 2.20E+20 1.48E+20

