                    ************************************************************************************************
                    *  Z= 38 A= 86: Positive-Parity Spin-dependent Level Density [MeV-1] for Sr 86 and ldmodel= 5  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29
  16.00  1.153  2.14E+09 5.18E+06 8.37E+09 1.15E+07 1.50E+07 3.70E+07 3.74E+07 5.32E+07 5.00E+07 5.77E+07 5.08E+07 5.06E+07 4.25E+07 3.89E+07 2.98E+07 2.46E+07 1.70E+07 1.27E+07 8.34E+06 5.72E+06 3.35E+06 1.98E+06 1.00E+06 5.22E+05 2.34E+05 9.69E+04 3.40E+04 9.51E+03 1.95E+03 1.47E+02 1.00E-30 1.00E-30 1.00E-30
  17.00  1.188  4.21E+09 8.91E+06 1.62E+10 2.11E+07 2.74E+07 6.77E+07 6.87E+07 9.88E+07 9.26E+07 1.08E+08 9.46E+07 9.53E+07 8.07E+07 7.45E+07 5.73E+07 4.85E+07 3.44E+07 2.65E+07 1.75E+07 1.22E+07 7.31E+06 4.55E+06 2.41E+06 1.31E+06 6.08E+05 2.69E+05 1.04E+05 3.33E+04 9.33E+03 2.11E+03 8.63E+01 6.63E+00 1.00E-30
  18.00  1.223  8.01E+09 1.50E+07 3.03E+10 3.77E+07 4.86E+07 1.21E+08 1.23E+08 1.77E+08 1.66E+08 1.94E+08 1.71E+08 1.75E+08 1.49E+08 1.38E+08 1.08E+08 9.22E+07 6.62E+07 5.26E+07 3.56E+07 2.55E+07 1.55E+07 9.85E+06 5.46E+06 3.12E+06 1.52E+06 7.05E+05 2.92E+05 1.07E+05 3.17E+04 7.54E+03 1.49E+03 5.96E+01 1.00E-30
  19.00  1.256  1.48E+10 2.45E+07 5.49E+10 6.50E+07 8.31E+07 2.08E+08 2.10E+08 3.05E+08 2.87E+08 3.39E+08 3.01E+08 3.10E+08 2.64E+08 2.49E+08 1.96E+08 1.70E+08 1.23E+08 9.98E+07 6.89E+07 5.10E+07 3.17E+07 2.06E+07 1.16E+07 6.95E+06 3.52E+06 1.71E+06 7.34E+05 2.88E+05 1.02E+05 2.99E+04 5.69E+03 6.55E+02 8.34E+00
  20.00  1.289  2.65E+10 3.90E+07 9.62E+10 1.10E+08 1.40E+08 3.52E+08 3.55E+08 5.16E+08 4.88E+08 5.77E+08 5.14E+08 5.33E+08 4.55E+08 4.33E+08 3.42E+08 3.01E+08 2.20E+08 1.81E+08 1.26E+08 9.53E+07 6.04E+07 4.06E+07 2.35E+07 1.45E+07 7.54E+06 3.86E+06 1.74E+06 7.23E+05 2.71E+05 8.81E+04 2.08E+04 3.31E+03 2.22E+03
  22.50  1.367  1.37E+11 1.16E+08 3.75E+11 3.94E+08 4.92E+08 1.25E+09 1.26E+09 1.85E+09 1.75E+09 2.09E+09 1.87E+09 1.96E+09 1.69E+09 1.64E+09 1.32E+09 1.19E+09 8.89E+08 7.51E+08 5.39E+08 4.26E+08 2.82E+08 2.04E+08 1.25E+08 8.27E+07 4.64E+07 2.67E+07 1.33E+07 6.35E+06 2.74E+06 1.10E+06 3.82E+05 1.11E+05 2.37E+04
  25.00  1.441  5.18E+11 3.18E+08 1.33E+12 1.32E+09 1.62E+09 4.16E+09 4.18E+09 6.18E+09 5.84E+09 7.02E+09 6.29E+09 6.66E+09 5.78E+09 5.68E+09 4.61E+09 4.21E+09 3.21E+09 2.76E+09 2.03E+09 1.65E+09 1.13E+09 8.46E+08 5.40E+08 3.80E+08 2.28E+08 1.42E+08 7.59E+07 4.06E+07 1.96E+07 9.09E+06 3.60E+06 1.33E+06 4.12E+05
  30.00  1.579  8.96E+12 2.18E+09 1.53E+13 1.40E+10 1.66E+10 4.37E+10 4.37E+10 6.54E+10 6.15E+10 7.48E+10 6.75E+10 7.22E+10 6.30E+10 6.26E+10 5.14E+10 4.76E+10 3.70E+10 3.27E+10 2.46E+10 2.06E+10 1.46E+10 1.15E+10 7.76E+09 5.84E+09 3.76E+09 2.59E+09 1.55E+09 9.67E+08 5.37E+08 3.08E+08 1.51E+08 7.30E+07 3.09E+07
  40.00  1.823  2.00E+15 1.14E+11 1.86E+15 1.57E+12 1.79E+12 4.86E+12 4.81E+12 7.28E+12 6.90E+12 8.46E+12 7.69E+12 8.30E+12 7.36E+12 7.37E+12 6.14E+12 5.75E+12 4.57E+12 4.06E+12 3.13E+12 2.66E+12 1.95E+12 1.56E+12 1.09E+12 8.45E+11 5.74E+11 4.12E+11 2.68E+11 1.82E+11 1.14E+11 7.45E+10 4.41E+10 2.72E+10 1.50E+10
  50.00  2.038  1.85E+17 4.77E+12 1.78E+17 1.33E+14 1.49E+14 4.10E+14 4.07E+14 6.23E+14 5.95E+14 7.43E+14 6.74E+14 7.40E+14 6.65E+14 6.74E+14 5.74E+14 5.44E+14 4.41E+14 4.02E+14 3.16E+14 2.74E+14 2.07E+14 1.69E+14 1.22E+14 9.62E+13 6.75E+13 4.96E+13 3.35E+13 2.33E+13 1.51E+13 1.01E+13 6.26E+12 3.95E+12 2.33E+12
  60.00  2.233  2.21E+19 3.20E+14 2.25E+19 1.34E+16 1.49E+16 4.13E+16 4.17E+16 6.67E+16 6.56E+16 8.89E+16 7.50E+16 8.60E+16 7.88E+16 7.89E+16 7.11E+16 6.74E+16 5.61E+16 5.31E+16 4.04E+16 3.67E+16 2.89E+16 2.47E+16 1.80E+16 1.45E+16 1.04E+16 8.00E+15 5.70E+15 4.20E+15 2.91E+15 2.07E+15 1.28E+15 8.31E+14 5.46E+14
  70.00  2.411  1.12E+21 8.87E+15 1.17E+21 6.33E+17 7.01E+17 1.95E+18 1.98E+18 3.18E+18 3.13E+18 4.23E+18 3.62E+18 4.18E+18 3.85E+18 3.91E+18 3.55E+18 3.41E+18 2.87E+18 2.76E+18 2.14E+18 1.97E+18 1.58E+18 1.38E+18 1.03E+18 8.46E+17 6.24E+17 4.92E+17 3.59E+17 2.72E+17 1.95E+17 1.43E+17 9.24E+16 6.22E+16 4.25E+16
  80.00  2.578  4.45E+22 2.00E+17 4.74E+22 2.38E+19 2.63E+19 7.32E+19 7.43E+19 1.19E+20 1.18E+20 1.59E+20 1.38E+20 1.60E+20 1.48E+20 1.52E+20 1.39E+20 1.35E+20 1.14E+20 1.11E+20 8.77E+19 8.19E+19 6.64E+19 5.87E+19 4.48E+19 3.76E+19 2.82E+19 2.27E+19 1.69E+19 1.32E+19 9.62E+18 7.24E+18 4.82E+18 3.36E+18 2.36E+18
  90.00  2.734  1.45E+24 3.83E+18 1.57E+24 7.37E+20 8.08E+20 2.25E+21 2.29E+21 3.68E+21 3.63E+21 4.95E+21 4.29E+21 5.01E+21 4.66E+21 4.81E+21 4.43E+21 4.34E+21 3.74E+21 3.67E+21 2.91E+21 2.75E+21 2.25E+21 2.02E+21 1.56E+21 1.33E+21 1.02E+21 8.31E+20 6.31E+20 4.98E+20 3.72E+20 2.86E+20 1.95E+20 1.40E+20 1.00E+20
 100.00  2.882  3.97E+25 6.34E+19 4.37E+25 1.93E+22 2.11E+22 5.91E+22 6.00E+22 9.66E+22 9.54E+22 1.30E+23 1.14E+23 1.33E+23 1.24E+23 1.29E+23 1.19E+23 1.18E+23 1.02E+23 1.01E+23 8.13E+22 7.74E+22 6.41E+22 5.81E+22 4.54E+22 3.93E+22 3.03E+22 2.51E+22 1.94E+22 1.56E+22 1.18E+22 9.25E+21 6.43E+21 4.69E+21 3.43E+21
 110.00  3.023  9.43E+26 9.31E+20 1.05E+27 4.39E+23 4.77E+23 1.34E+24 1.36E+24 2.20E+24 2.18E+24 2.96E+24 2.60E+24 3.06E+24 2.86E+24 3.01E+24 2.78E+24 2.77E+24 2.41E+24 2.40E+24 1.95E+24 1.87E+24 1.56E+24 1.43E+24 1.13E+24 9.85E+23 7.70E+23 6.48E+23 5.06E+23 4.12E+23 3.16E+23 2.51E+23 1.78E+23 1.33E+23 9.86E+22
 120.00  3.157  1.98E+28 1.23E+22 2.22E+28 8.81E+24 9.57E+24 2.70E+25 2.74E+25 4.42E+25 4.38E+25 5.97E+25 5.27E+25 6.22E+25 5.84E+25 6.16E+25 5.73E+25 5.74E+25 5.02E+25 5.03E+25 4.11E+25 3.98E+25 3.34E+25 3.08E+25 2.46E+25 2.17E+25 1.71E+25 1.45E+25 1.14E+25 9.45E+24 7.34E+24 5.91E+24 4.24E+24 3.21E+24 2.42E+24
 130.00  3.286  3.71E+29 1.48E+23 4.20E+29 1.60E+26 1.73E+26 4.88E+26 4.94E+26 7.99E+26 7.91E+26 1.08E+27 9.57E+26 1.13E+27 1.07E+27 1.13E+27 1.05E+27 1.06E+27 9.34E+26 9.39E+26 7.75E+26 7.52E+26 6.37E+26 5.91E+26 4.76E+26 4.23E+26 3.37E+26 2.89E+26 2.30E+26 1.92E+26 1.50E+26 1.22E+26 8.90E+25 6.82E+25 5.20E+25
 140.00  3.410  6.29E+30 1.64E+24 7.18E+30 2.62E+27 2.82E+27 7.99E+27 8.09E+27 1.31E+28 1.30E+28 1.77E+28 1.58E+28 1.88E+28 1.77E+28 1.88E+28 1.76E+28 1.78E+28 1.57E+28 1.59E+28 1.32E+28 1.29E+28 1.10E+28 1.02E+28 8.30E+27 7.44E+27 5.97E+27 5.15E+27 4.14E+27 3.48E+27 2.76E+27 2.27E+27 1.67E+27 1.29E+27 9.99E+26
